source,packId,phase,ply,spineDepth,mainLine,pieceCount,legalCount,band,since,until,speeds,total,white,draws,black,movesGE100,movesGE400,topMoves,fen
main,anti-caro-advance-early-c5,opening,7,1,False,32,29,1600,2024-01,2026-07,blitz+rapid+classical,611191,271509,26659,313023,12,8,Nc6:466671:204186/20194/242291;cxd4:85596:38809/3867/42920;Bf5:29267:13983/1347/13937;e6:15290:7645/628/7017;a6:7002:3132/316/3554;c4:2304:1286/95/923;Qb6:2194:993/80/1121;Qa5:1255:592/64/599;f6:301:175/11/115;Nd7:266:144/12/110;g6:261:119/14/128;h6:203:100/10/93,rnbqkbnr/pp2pppp/8/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4
main,anti-caro-advance-early-c5,opening,7,1,False,32,29,1800,2024-01,2026-07,blitz+rapid+classical,536397,237495,26129,272773,11,8,Nc6:434145:189939/21150/223056;cxd4:63734:28881/3172/31681;Bf5:18906:9091/924/8891;e6:11828:5921/518/5389;a6:3616:1602/198/1816;Qb6:1714:769/62/883;c4:1037:601/35/401;Qa5:466:206/23/237;Nd7:239:133/10/96;g6:171:81/11/79;f6:114:60/1/53;Qc7:63:25/9/29,rnbqkbnr/pp2pppp/8/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4
main,anti-caro-advance-c5-race,opening,5,0,True,32,27,1400,2024-01,2026-07,blitz+rapid+classical,3079136,1460520,119083,1499533,12,12,Bf5:1813728:867495/71205/875028;c5:963231:434984/36871/491376;e6:163292:83580/6114/73598;f6:51998:29321/1815/20862;a6:20983:9799/777/10407;g6:17669:8704/645/8320;Nd7:12073:7122/397/4554;h6:8125:4002/312/3811;Qb6:6426:3018/226/3182;Be6:5258:3159/161/1938;Qa5+:2817:1523/99/1195;f5:2483:1329/112/1042,rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
main,anti-caro-advance-c5-race,opening,5,0,True,32,27,1600,2024-01,2026-07,blitz+rapid+classical,3434630,1613735,146082,1674813,12,12,Bf5:2119128:1006631/91253/1021244;c5:1023458:458752/43457/521249;e6:167716:84500/6771/76445;f6:28849:16422/1001/11426;a6:26513:12406/989/13118;g6:24546:11962/1003/11581;h6:10406:5172/449/4785;Qb6:7832:3640/279/3913;Nd7:6536:3752/200/2584;Be6:3552:2068/124/1360;h5:3510:1569/121/1820;f5:3312:1707/124/1481,rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
main,anti-caro-advance-c5-race,opening,5,0,True,32,27,1800,2024-01,2026-07,blitz+rapid+classical,2949828,1393152,140231,1416445,12,12,Bf5:1876687:897471/90295/888921;c5:853263:385404/40198/427661;e6:129560:65108/5798/58654;g6:25852:12666/1203/11983;a6:15759:7422/743/7594;f6:11541:6628/389/4524;Qb6:9273:4136/410/4727;h6:6927:3621/338/2968;h5:6180:2777/288/3115;Nd7:3028:1702/123/1203;f5:2582:1283/101/1198;Na6:1682:774/60/848,rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
main,anti-caro-advance-c5-race,opening,6,1,True,32,37,1400,2024-01,2026-07,blitz+rapid+classical,1816392,869239,71296,875857,12,12,Nf3:614951:288370/24260/302321;Bd3:383741:185144/17000/181597;Nc3:159332:73633/6050/79649;f4:148141:70559/5307/72275;c3:115662:54522/4808/56332;h4:93887:52690/2889/38308;c4:76697:37394/2783/36520;g4:57370:29582/1912/25876;h3:56063:26337/2164/27562;Bf4:23994:10515/973/12506;Be3:13122:6348/513/6261;a3:11151:5234/430/5487,rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4
main,anti-caro-advance-c5-race,opening,6,1,True,32,37,1600,2024-01,2026-07,blitz+rapid+classical,2121204,1008042,91305,1021857,12,12,Nf3:581773:266665/25633/289475;Bd3:476582:226912/23099/226571;f4:217391:102436/8685/106270;h4:178059:97216/6485/74358;c3:169002:78794/7759/82449;Nc3:137434:62124/5587/69723;g4:101142:53498/3346/44298;c4:100997:47780/4157/49060;h3:48241:21819/2132/24290;Ne2:18513:9336/692/8485;Be3:16402:7741/681/7980;Bf4:15977:6618/678/8681,rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4
main,anti-caro-advance-c5-race,opening,6,1,True,32,37,1800,2024-01,2026-07,blitz+rapid+classical,1877863,898334,90338,889191,12,12,Bd3:461328:217181/25176/218971;Nf3:379760:174680/18651/186429;h4:247560:131751/10792/105017;f4:180935:82866/8263/89806;g4:165627:84860/6512/74255;c3:158650:73317/8236/77097;Nc3:87546:41189/3711/42646;c4:79084:37283/3717/38084;Ne2:34402:17715/1440/15247;h3:22551:9884/1107/11560;Nd2:14195:6876/634/6685;Be3:13976:6690/698/6588,rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4
main,anti-caro-advance-c5-race,opening,7,2,True,32,31,1400,2024-01,2026-07,blitz+rapid+classical,909316,427083,36319,445914,12,12,e6:770225:359042/30744/380439;h6:43573:20581/1892/21100;c5:35756:17203/1396/17157;Nd7:18056:9253/609/8194;Bg4:15659:7328/679/7652;f6:10961:5998/422/4541;Qb6:3229:1619/123/1487;Qa5+:2104:1114/82/908;a6:2045:975/80/990;g6:2016:1076/74/866;h5:1688:849/70/769;Bg6:1219:563/43/613,rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 4
main,anti-caro-advance-c5-race,opening,7,2,True,32,31,1600,2024-01,2026-07,blitz+rapid+classical,832093,380939,36751,414403,12,12,e6:720812:327594/31819/361399;h6:47335:22041/2212/23082;c5:22601:10891/917/10793;Nd7:12143:6055/554/5534;Bg4:12094:5669/548/5877;f6:5005:2753/206/2046;h5:3125:1511/117/1497;Qb6:1991:1011/86/894;Bg6:1622:712/79/831;a6:1469:711/56/702;g6:1251:636/61/554;Qa5+:687:353/29/305,rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 4
main,anti-caro-advance-c5-race,opening,7,2,True,32,31,1800,2024-01,2026-07,blitz+rapid+classical,514076,234517,25412,254147,12,11,e6:458504:207552/22707/228245;h6:26156:12608/1347/12201;c5:8774:4343/393/4038;Bg4:5735:2681/309/2745;Nd7:4825:2397/220/2208;h5:4033:1913/191/1929;Bg6:1507:660/71/776;f6:1201:682/37/482;Qb6:1021:458/43/520;a6:581:268/27/286;g6:554:287/27/240;Be4:246:135/11/100,rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 4
main,anti-caro-advance-c5-race,opening,8,3,True,32,33,1400,2024-01,2026-07,blitz+rapid+classical,774185,361178,30878,382129,12,12,Bd3:273355:129870/11786/131699;Nc3:142982:65129/5534/72319;c3:64121:29968/2659/31494;Be2:63795:30749/2299/30747;c4:50304:25471/1760/23073;h3:45531:21097/1835/22599;Bg5:37600:16281/1481/19838;a3:24212:11526/897/11789;Bf4:16470:7285/654/8531;Nh4:12469:3941/343/8185;Be3:12212:5811/506/5895;g3:8900:4008/348/4544,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
main,anti-caro-advance-c5-race,opening,8,3,True,32,33,1600,2024-01,2026-07,blitz+rapid+classical,724262,329395,31937,362930,12,12,Bd3:268680:123046/12800/132834;Nc3:97705:42634/4027/51044;Be2:77173:36985/3082/37106;c3:75000:34155/3355/37490;c4:61038:30308/2493/28237;h3:41485:18741/1835/20909;Bg5:24270:10101/998/13171;a3:21646:9713/974/10959;Be3:11479:5266/542/5671;Bf4:10747:4500/493/5754;Nbd2:8461:3803/352/4306;Nh4:8436:2470/263/5703,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
main,anti-caro-advance-c5-race,opening,8,3,True,32,33,1800,2024-01,2026-07,blitz+rapid+classical,459841,208259,22758,228824,12,12,Bd3:172023:76497/9208/86318;Be2:83026:41876/3705/37445;c3:53349:23575/2721/27053;c4:44242:21284/2046/20912;Nc3:36574:15285/1595/19694;h3:21131:9108/1054/10969;a3:10889:4835/611/5443;Bg5:9118:3642/425/5051;Be3:7517:3415/389/3713;Nbd2:5431:2387/256/2788;h4:3663:1657/190/1816;Bf4:3368:1264/159/1945,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
main,anti-caro-advance-c5-race,opening,9,4,True,32,38,1400,2024-01,2026-07,blitz+rapid+classical,69026,33415,2465,33146,12,10,c5:30851:14695/1070/15086;Nd7:13792:6774/476/6542;Ne7:6065:2863/268/2934;h6:5164:2465/194/2505;Bb4+:4931:2493/174/2264;a6:1924:861/76/987;Be7:1411:719/48/644;Qb6:1311:662/35/614;f6:1040:554/33/453;Bg4:685:339/24/322;Qa5+:380:203/14/163;Bg6:246:118/10/118,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 1 5
main,anti-caro-advance-c5-race,opening,9,4,True,32,38,1600,2024-01,2026-07,blitz+rapid+classical,83183,40103,3312,39768,12,11,c5:36612:17353/1465/17794;Nd7:18802:9127/709/8966;h6:7577:3732/334/3511;Ne7:7394:3494/307/3593;Bb4+:3762:1910/161/1691;a6:2569:1260/104/1205;Qb6:1828:883/61/884;Be7:1456:737/59/660;Bg4:752:343/36/373;f6:593:311/20/262;h5:525:252/17/256;Bg6:307:137/12/158,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 1 5
main,anti-caro-advance-c5-race,opening,9,4,True,32,38,1800,2024-01,2026-07,blitz+rapid+classical,87853,44411,3894,39548,12,11,c5:38415:19391/1678/17346;Nd7:21587:10933/937/9717;h6:7816:4018/378/3420;Ne7:7705:3739/364/3602;a6:2757:1408/128/1221;Qb6:2660:1311/105/1244;Bb4+:2043:1079/103/861;Be7:1345:729/48/568;h5:1292:659/59/574;Bg4:759:362/34/363;Bg6:482:239/17/226;f6:312:172/15/125,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 1 5
main,anti-caro-advance-c5-race,opening,10,5,True,32,35,1400,2024-01,2026-07,blitz+rapid+classical,31133,14828,1077,15228,11,8,c3:19153:8747/693/9713;O-O:5536:2783/182/2571;Be3:2625:1532/75/1018;dxc5:924:392/34/498;c4:683:366/11/306;Bb5+:592:265/25/302;Nc3:456:249/10/197;Bg5:399:165/15/219;h3:190:100/12/78;Nh4:129:35/2/92;b3:114:46/4/64;Nbd2:82:46/2/34,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
main,anti-caro-advance-c5-race,opening,10,5,True,32,35,1600,2024-01,2026-07,blitz+rapid+classical,36848,17466,1472,17910,10,6,c3:22724:10228/964/11532;O-O:6157:3053/225/2879;Be3:4442:2583/151/1708;c4:1089:574/42/473;dxc5:815:332/24/459;Bb5+:397:160/19/218;Nc3:298:143/17/138;Bg5:253:112/7/134;h3:181:95/4/82;Nbd2:101:43/5/53;Nh4:87:26/1/60;b3:66:22/2/42,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
main,anti-caro-advance-c5-race,opening,10,5,True,32,35,1800,2024-01,2026-07,blitz+rapid+classical,38562,19467,1688,17407,9,5,c3:19585:9013/909/9663;O-O:7696:4080/318/3298;Be3:7635:4584/278/2773;c4:2043:1069/100/874;dxc5:662:280/39/343;Nc3:202:127/12/63;Bb5+:186:77/9/100;Nbd2:138:67/5/66;Bg5:105:41/6/58;h3:97:42/6/49;Nh4:29:11/1/17;Kf1:28:12/1/15,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
main,anti-caro-advance-c5-race,opening,11,6,True,32,37,1400,2024-01,2026-07,blitz+rapid+classical,2695,1563,80,1052,5,3,cxd4:1091:653/34/404;Nc6:770:426/23/321;Qb6:465:268/11/186;c4:157:93/6/58;Nd7:108:62/3/43;Qa5+:24:11/2/11;Ne7:21:12/1/8;b6:18:13/0/5;Qc7:13:8/0/5;a6:9:6/0/3;Bg4:5:2/0/3;f6:5:1/0/4,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R b KQkq - 1 6
main,anti-caro-advance-c5-race,opening,11,6,True,32,37,1600,2024-01,2026-07,blitz+rapid+classical,4505,2614,156,1735,5,3,cxd4:1833:1046/75/712;Nc6:1140:654/38/448;Qb6:1106:651/29/426;c4:185:116/6/63;Nd7:141:85/4/52;b6:27:17/2/8;Qc7:20:14/0/6;Ne7:19:10/0/9;Qa5+:13:8/0/5;a6:6:4/1/1;Bg4:5:3/0/2;h6:3:1/1/1,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R b KQkq - 1 6
main,anti-caro-advance-c5-race,opening,11,6,True,32,37,1800,2024-01,2026-07,blitz+rapid+classical,7661,4592,281,2788,5,3,cxd4:2600:1485/110/1005;Qb6:2438:1543/75/820;Nc6:1864:1088/68/708;Nd7:346:221/15/110;c4:247:150/7/90;Qc7:50:31/1/18;Ne7:35:22/3/10;Qa5+:28:21/0/7;b6:27:14/1/12;h6:8:6/0/2;a6:8:6/0/2;Bg4:5:1/1/3,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R b KQkq - 1 6
main,anti-caro-advance-c5-race,opening,7,2,False,32,31,1400,2024-01,2026-07,blitz+rapid+classical,94580,53051,2908,38621,12,6,h6:34358:17841/1175/15342;h5:27821:13925/874/13022;e6:26652:18166/699/7787;c5:1928:963/50/915;Nd7:1133:682/38/413;f6:934:542/23/369;Qb6:371:194/7/170;g6:215:103/10/102;Qa5+:212:121/3/88;Bd7:197:97/8/92;a6:127:64/3/60;Bg6:114:57/3/54,rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq - 0 4
main,anti-caro-advance-c5-race,opening,7,2,False,32,31,1600,2024-01,2026-07,blitz+rapid+classical,178544,97467,6496,74581,12,9,h5:71104:35536/2895/32673;h6:68911:36484/2526/29901;e6:30385:21219/818/8348;c5:2226:1085/80/1061;Nd7:1390:828/36/526;Qb6:900:384/31/485;f6:807:465/20/322;Bd7:752:355/33/364;a6:426:205/9/212;g6:250:162/4/84;Bg6:238:134/7/97;Bc8:227:123/8/96,rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq - 0 4
main,anti-caro-advance-c5-race,opening,7,2,False,32,31,1800,2024-01,2026-07,blitz+rapid+classical,247687,131776,10796,105115,12,12,h5:130552:66347/6141/58064;h6:81615:43548/3460/34607;e6:22903:15886/655/6362;Qb6:2726:1057/132/1537;c5:2372:1093/92/1187;Bd7:2219:1061/118/1040;a6:1131:517/43/571;Nd7:940:606/24/310;Bc8:526:284/25/217;f6:469:270/22/177;Bg6:409:206/9/194;Qc8:391:177/22/192,rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq - 0 4
main,anti-caro-advance-c5-race,opening,8,3,False,32,37,1400,2024-01,2026-07,blitz+rapid+classical,27915,13979,878,13058,12,9,Bd3:12941:6612/440/5889;Nf3:4296:2085/133/2078;Bg5:3330:1910/79/1341;Nc3:1613:745/53/815;c4:1329:716/48/565;Be2:1229:607/30/592;f3:1095:419/31/645;Ne2:483:202/16/265;c3:392:174/17/201;f4:203:85/7/111;g4:168:61/2/105;Nd2:123:58/3/62,rn1qkbnr/pp2ppp1/2p5/3pPb1p/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
main,anti-caro-advance-c5-race,opening,8,3,False,32,37,1600,2024-01,2026-07,blitz+rapid+classical,71296,35624,2903,32769,12,10,Bd3:37135:18581/1619/16935;Bg5:10687:6181/325/4181;Nf3:8621:4119/380/4122;c4:3846:1943/169/1734;Nc3:2438:1101/92/1245;Be2:2413:1069/98/1246;Ne2:1698:801/59/838;f3:1680:649/64/967;c3:757:351/25/381;f4:406:154/20/232;Nd2:310:138/14/158;Nh3:292:123/11/158,rn1qkbnr/pp2ppp1/2p5/3pPb1p/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
main,anti-caro-advance-c5-race,opening,8,3,False,32,37,1800,2024-01,2026-07,blitz+rapid+classical,130892,66514,6151,58227,12,11,Bd3:71015:35523/3559/31933;Bg5:24226:14324/929/8973;Nf3:11907:5534/587/5786;c4:8533:4446/405/3682;Ne2:4961:2404/235/2322;Be2:3629:1599/140/1890;Nc3:1908:800/81/1027;f3:1397:500/53/844;Nh3:916:389/47/480;c3:895:377/43/475;Nd2:396:185/18/193;f4:306:115/12/179,rn1qkbnr/pp2ppp1/2p5/3pPb1p/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
main,anti-dutch-leningrad-white,opening,2,0,True,32,28,1400,2024-01,2026-07,blitz+rapid+classical,1190425,597165,41377,551883,12,12,c4:342729:169091/11965/161673;Bf4:274736:139264/9380/126092;Nf3:175180:87651/6291/81238;e3:125830:61143/4667/60020;Nc3:122844:62847/4093/55904;e4:31953:17100/896/13957;Bg5:30475:17542/911/12022;g3:15687:8302/600/6785;f4:14568:6628/549/7391;c3:12532:6181/476/5875;d5:11333:5407/414/5512;h3:7800:4100/279/3421,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
main,anti-dutch-leningrad-white,opening,2,0,True,32,28,1600,2024-01,2026-07,blitz+rapid+classical,1756860,872751,69457,814652,12,12,c4:590556:286717/23405/280434;Bf4:331795:165191/12973/153631;Nf3:258200:127858/10580/119762;Nc3:165131:83296/6357/75478;e3:156281:75101/6514/74666;Bg5:62560:34800/2109/25651;e4:60519:33593/2043/24883;g3:30425:15721/1412/13292;f4:22385:10728/1061/10596;c3:19968:9850/890/9228;h3:14637:7868/515/6254;d5:9661:4713/379/4569,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
main,anti-dutch-leningrad-white,opening,2,0,True,32,28,1800,2024-01,2026-07,blitz+rapid+classical,1945098,968186,91503,885409,12,12,c4:693108:333917/32897/326294;Nf3:304068:150918/15047/138103;Bf4:279193:137602/13016/128575;Nc3:161443:82214/7078/72151;e3:135785:64945/6704/64136;e4:102821:57936/4354/40531;Bg5:96570:52998/4057/39515;g3:51983:26580/2782/22621;f4:25255:12075/1527/11653;c3:22641:11153/1180/10308;h3:22500:12610/895/8995;g4:12178:6686/421/5071,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
main,anti-dutch-leningrad-white,opening,3,1,True,32,20,1400,2024-01,2026-07,blitz+rapid+classical,357358,176379,12488,168491,12,12,Nf6:237242:116207/8276/112759;e6:82337:39619/2862/39856;g6:12136:6231/442/5463;d6:8100:4310/273/3517;d5:5370:3108/200/2062;c6:3398:1739/148/1511;b6:3091:1646/102/1343;Nc6:1299:811/43/445;e5:1166:687/51/428;c5:776:425/22/329;g5:693:520/13/160;h6:608:347/18/243,rnbqkbnr/ppppp1pp/8/5p2/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2
main,anti-dutch-leningrad-white,opening,3,1,True,32,20,1600,2024-01,2026-07,blitz+rapid+classical,615786,299048,24397,292341,12,12,Nf6:438949:212756/17221/208972;e6:128876:61254/5264/62358;g6:18734:9311/792/8631;d6:10732:5614/421/4697;c6:5352:2629/221/2502;d5:4586:2654/175/1757;b6:3474:1788/133/1553;e5:1035:608/37/390;c5:945:491/30/424;Nc6:819:513/30/276;h6:685:360/29/296;Kf7:528:321/18/189,rnbqkbnr/ppppp1pp/8/5p2/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2
main,anti-dutch-leningrad-white,opening,3,1,True,32,20,1800,2024-01,2026-07,blitz+rapid+classical,723995,348967,34371,340657,12,11,Nf6:534671:257199/25335/252137;e6:136584:65361/6563/64660;g6:26081:12662/1282/12137;d6:10438:5221/453/4764;c6:7011:3514/322/3175;b6:2396:1234/98/1064;d5:2223:1255/97/871;c5:2087:1011/111/965;e5:669:366/32/271;Nc6:421:239/27/155;Kf7:412:258/21/133;h6:380:217/15/148,rnbqkbnr/ppppp1pp/8/5p2/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2
main,anti-dutch-leningrad-white,opening,4,2,True,32,30,1400,2024-01,2026-07,blitz+rapid+classical,237119,116194,8272,112653,12,12,Nc3:157759:77081/5468/75210;Nf3:28043:13688/978/13377;e3:18251:8999/678/8574;Bg5:12726:6237/458/6031;Bf4:5836:2949/197/2690;g3:4656:2552/132/1972;d5:3207:1495/133/1579;Qc2:1322:670/38/614;f3:1222:605/25/592;h3:664:319/26/319;b4:559:253/18/288;a3:520:270/23/227,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3
main,anti-dutch-leningrad-white,opening,4,2,True,32,30,1600,2024-01,2026-07,blitz+rapid+classical,438792,212746,17208,208838,12,12,Nc3:315949:153170/12256/150523;Nf3:45137:21785/1922/21430;e3:27172:12969/1092/13111;Bg5:17575:8386/658/8531;g3:11218:5939/490/4789;Bf4:7711:3714/280/3717;d5:3798:1780/156/1862;Qc2:2257:1114/73/1070;f3:1718:845/51/822;h3:1169:581/37/551;a3:1166:599/51/516;b3:705:328/24/353,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3
main,anti-dutch-leningrad-white,opening,4,2,True,32,30,1800,2024-01,2026-07,blitz+rapid+classical,534513,257191,25321,252001,12,12,Nc3:404584:194580/18899/191105;Nf3:51533:24885/2564/24084;e3:22413:10540/1094/10779;g3:21793:11019/1139/9635;Bg5:13829:6452/656/6721;Bf4:5936:2789/299/2848;d5:2947:1394/126/1427;Qc2:2347:1130/102/1115;f3:2252:1130/95/1027;a3:1247:611/62/574;h3:1153:521/57/575;f4:980:485/55/440,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3
main,anti-dutch-leningrad-white,opening,5,3,True,32,24,1400,2024-01,2026-07,blitz+rapid+classical,5031,2750,143,2138,6,2,e6:2845:1512/78/1255;g6:1057:571/30/456;d6:308:176/6/126;d5:297:192/9/96;c6:218:114/7/97;b6:146:88/7/51;Nc6:57:39/1/17;c5:36:21/0/15;h6:28:14/1/13;e5:10:5/2/3;h5:8:3/2/3;Ne4:8:5/0/3,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3
main,anti-dutch-leningrad-white,opening,5,3,True,32,24,1600,2024-01,2026-07,blitz+rapid+classical,12030,6372,524,5134,6,5,e6:7437:3965/316/3156;g6:2458:1250/116/1092;d6:682:364/35/283;c6:538:295/22/221;d5:409:225/20/164;b6:247:133/8/106;Nc6:84:40/4/40;c5:57:33/0/24;h6:44:26/3/15;e5:22:10/0/12;h5:16:7/0/9;Ne4:14:10/0/4,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3
main,anti-dutch-leningrad-white,opening,5,3,True,32,24,1800,2024-01,2026-07,blitz+rapid+classical,23313,11784,1229,10300,7,5,e6:14614:7507/783/6324;g6:5367:2558/271/2538;d6:1151:568/50/533;c6:1037:507/64/466;d5:523:289/28/206;b6:294:174/20/100;Nc6:104:59/2/43;c5:99:47/5/47;e5:40:18/3/19;h6:35:23/2/10;h5:20:13/1/6;Ne4:8:6/0/2,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3
main,anti-dutch-leningrad-white,opening,6,4,True,32,31,1400,2024-01,2026-07,blitz+rapid+classical,1157,631,35,491,1,1,Bg2:956:510/34/412;Nc3:81:54/0/27;Nf3:78:45/1/32;Bg5:18:8/0/10;b3:8:5/0/3;e3:5:3/0/2;Nh3:4:3/0/1;Bf4:1:1/0/0;Bh3:1:1/0/0;Qc2:1:0/0/1;h4:1:0/0/1;Nd2:1:0/0/1,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 0 4
main,anti-dutch-leningrad-white,opening,6,4,True,32,31,1600,2024-01,2026-07,blitz+rapid+classical,2623,1338,122,1163,3,1,Bg2:2326:1180/108/1038;Nf3:116:56/5/55;Nc3:113:66/5/42;Nh3:17:11/0/6;Bg5:17:7/1/9;e3:15:7/2/6;h4:7:6/0/1;b3:5:1/0/4;h3:3:3/0/0;d5:2:0/1/1;b4:1:1/0/0;f3:1:0/0/1,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 0 4
main,anti-dutch-leningrad-white,opening,6,4,True,32,31,1800,2024-01,2026-07,blitz+rapid+classical,5639,2698,288,2653,3,1,Bg2:5081:2413/262/2406;Nc3:269:147/12/110;Nf3:173:80/11/82;Nh3:36:20/1/15;Bg5:23:8/1/14;h4:15:10/0/5;b3:14:6/0/8;e3:13:9/0/4;d5:5:3/0/2;Bf4:3:1/1/1;a3:2:1/0/1;Nd2:2:0/0/2,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 0 4
main,anti-dutch-leningrad-white,opening,7,5,True,32,25,1400,2024-01,2026-07,blitz+rapid+classical,1342,716,55,571,1,1,Bg7:1205:638/46/521;d6:62:35/6/21;c6:51:30/2/19;e6:12:6/0/6;d5:4:2/0/2;Nc6:3:1/1/1;h6:2:2/0/0;c5:2:1/0/1;Kf7:1:1/0/0,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR b KQkq - 1 4
main,anti-dutch-leningrad-white,opening,7,5,True,32,25,1600,2024-01,2026-07,blitz+rapid+classical,3358,1711,148,1499,3,1,Bg7:3086:1561/130/1395;d6:143:73/10/60;c6:101:55/7/39;e6:15:13/1/1;d5:6:3/0/3;c5:3:3/0/0;a6:1:1/0/0;Nc6:1:1/0/0;Ne4:1:1/0/0;Ng4:1:0/0/1,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR b KQkq - 1 4
main,anti-dutch-leningrad-white,opening,7,5,True,32,25,1800,2024-01,2026-07,blitz+rapid+classical,7433,3629,373,3431,3,1,Bg7:6868:3337/345/3186;d6:298:150/14/134;c6:216:113/11/92;e6:35:20/3/12;d5:6:3/0/3;c5:4:3/0/1;h5:2:0/0/2;Bh6:2:2/0/0;Nc6:1:1/0/0;Ng4:1:0/0/1,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR b KQkq - 1 4
